store,dept,date,weekly_sales,part,weekly_sales_lb,weekly_sales_ub,fcast_date
1,34,2011-11-25 00:00:00,14744.090000000004,actuals,,,
1,34,2011-12-02 00:00:00,10172.38999999999,actuals,,,
1,34,2011-12-09 00:00:00,15044.320000000012,actuals,,,
1,34,2011-12-16 00:00:00,14714.730000000001,actuals,,,
1,34,2011-12-23 00:00:00,16180.840000000011,actuals,,,
1,34,2011-12-30 00:00:00,10554.129999999992,actuals,,,
1,34,2012-01-06 00:00:00,9245.999999999993,actuals,,,
1,34,2012-01-13 00:00:00,8198.589999999998,actuals,,,
1,34,2012-01-20 00:00:00,8022.639999999994,actuals,,,
1,34,2012-01-27 00:00:00,7885.380000000001,actuals,,,
1,34,2012-02-03 00:00:00,10085.869999999994,actuals,,,
1,34,2012-02-10 00:00:00,14950.38,actuals,,,
1,34,2012-02-17 00:00:00,13164.86000000001,actuals,,,
1,34,2012-02-24 00:00:00,13189.950000000003,actuals,,,
1,34,2012-03-02 00:00:00,15464.720000000007,actuals,,,
1,34,2012-03-09 00:00:00,12781.10999999999,actuals,,,
1,34,2012-03-16 00:00:00,14027.289999999999,actuals,,,
1,34,2012-03-23 00:00:00,12282.210000000006,actuals,,,
1,34,2012-03-30 00:00:00,15035.510000000002,actuals,,,
1,34,2012-04-06 00:00:00,17006.020000000004,actuals,,,
1,34,2012-04-13 00:00:00,16848.85,actuals,,,
1,34,2012-04-20 00:00:00,13070.170000000004,actuals,,,
1,34,2012-04-27 00:00:00,14492.120000000003,actuals,,,
1,34,2012-05-04 00:00:00,16632.06000000001,actuals,,,
1,34,2012-05-11 00:00:00,14922.77999999999,actuals,,,
1,34,2012-05-18 00:00:00,15712.569999999987,actuals,,,
1,34,2012-05-25 00:00:00,14765.019999999993,actuals,,,
1,34,2012-06-01 00:00:00,15369.770000000011,actuals,,,
1,34,2012-06-08 00:00:00,15948.940000000008,actuals,,,
1,34,2012-06-15 00:00:00,12181.660000000002,actuals,,,
1,34,2012-06-22 00:00:00,12356.920000000004,actuals,,,
1,34,2012-06-29 00:00:00,12800.160000000007,actuals,,,
1,34,2012-07-06 00:00:00,14618.589999999997,actuals,,,
1,34,2012-07-13 00:00:00,11081.340000000004,actuals,,,
1,34,2012-07-20 00:00:00,11094.219999999998,actuals,,,
1,34,2012-07-27 00:00:00,9971.739999999994,actuals,,,
1,34,2012-08-03 00:00:00,11648.890000000007,actuals,,,
1,34,2012-08-10 00:00:00,10609.610000000004,actuals,,,
1,34,2012-08-17 00:00:00,10272.790000000003,actuals,,,
1,34,2012-08-24 00:00:00,10288.310000000007,actuals,,,
1,34,2012-08-31 00:00:00,10066.040000000008,actuals,,,
1,34,2012-09-07 00:00:00,9601.080000000005,actuals,,,
1,34,2012-09-14 00:00:00,8723.619999999999,actuals,,,
1,34,2012-09-21 00:00:00,9670.499999999993,actuals,,,
1,34,2012-09-28 00:00:00,8972.859999999995,actuals,,,
1,34,2012-10-05 00:00:00,10523.410000000002,actuals,,,
1,34,2012-10-12 00:00:00,11105.359999999993,actuals,,,
1,34,2012-10-19 00:00:00,9544.779999999993,actuals,,,
1,34,2012-10-26 00:00:00,9972.000000000007,actuals,,,
1,34,2012-11-02,11638.0,forecast,9257.0,14657.0,2021-04-01
1,34,2012-11-09,12627.0,forecast,9953.0,15691.0,2021-04-01
1,34,2012-11-16,13313.0,forecast,10606.0,16737.0,2021-04-01
1,34,2012-11-23,13637.0,forecast,10682.0,17244.0,2021-04-01
1,34,2012-11-30,14015.0,forecast,11288.0,17394.0,2021-04-01
1,34,2012-12-07,14828.0,forecast,11890.0,18527.0,2021-04-01
1,34,2012-12-14,15730.0,forecast,12540.0,19764.0,2021-04-01
1,34,2012-12-21,15525.0,forecast,12540.0,19190.0,2021-04-01
1,34,2012-12-28,13471.0,forecast,10751.0,17128.0,2021-04-01
1,34,2013-01-04,10638.0,forecast,8588.0,13417.0,2021-04-01
1,34,2013-01-11,8668.0,forecast,6876.0,11071.0,2021-04-01
1,34,2013-01-18,8278.0,forecast,6558.0,10378.0,2021-04-01
1,34,2013-01-25,9509.0,forecast,7474.0,11923.0,2021-04-01
1,35,2010-02-05 00:00:00,2770.0,actuals,,,
1,35,2010-02-12 00:00:00,2419.999999999999,actuals,,,
1,35,2010-02-19 00:00:00,2176.0,actuals,,,
1,35,2010-02-26 00:00:00,2029.9000000000008,actuals,,,
1,35,2010-03-05 00:00:00,2751.999999999999,actuals,,,
1,35,2010-03-12 00:00:00,2925.999999999999,actuals,,,
1,35,2010-03-19 00:00:00,2860.9999999999995,actuals,,,
1,35,2010-03-26 00:00:00,1939.0000000000007,actuals,,,
1,35,2010-04-02 00:00:00,2275.0000000000005,actuals,,,
1,35,2010-04-09 00:00:00,3942.0000000000023,actuals,,,
1,35,2010-04-16 00:00:00,3204.0,actuals,,,
1,35,2010-04-23 00:00:00,3046.9999999999986,actuals,,,
1,35,2010-04-30 00:00:00,2454.0,actuals,,,
1,35,2010-05-07 00:00:00,3638.9999999999973,actuals,,,
1,35,2010-05-14 00:00:00,4173.000000000004,actuals,,,
1,35,2010-05-21 00:00:00,2713.000000000001,actuals,,,
1,35,2010-05-28 00:00:00,2931.9999999999995,actuals,,,
1,35,2010-06-04 00:00:00,3409.0000000000014,actuals,,,
1,35,2010-06-11 00:00:00,2798.4999999999995,actuals,,,
1,35,2010-06-18 00:00:00,2323.9999999999995,actuals,,,
1,35,2010-06-25 00:00:00,2873.0000000000005,actuals,,,
1,35,2010-07-02 00:00:00,2799.04,actuals,,,
1,35,2010-07-09 00:00:00,2788.5000000000005,actuals,,,
1,35,2010-07-16 00:00:00,2134.000000000001,actuals,,,
1,35,2010-07-23 00:00:00,2741.999999999999,actuals,,,
1,35,2010-07-30 00:00:00,1998.9999999999998,actuals,,,
1,35,2010-08-06 00:00:00,2639.0,actuals,,,
1,35,2010-08-13 00:00:00,2079.0000000000005,actuals,,,
1,35,2010-08-20 00:00:00,2448.9999999999995,actuals,,,
1,35,2010-08-27 00:00:00,2135.000000000001,actuals,,,
1,35,2010-09-03 00:00:00,2273.000000000001,actuals,,,
1,35,2010-09-10 00:00:00,1751.0000000000007,actuals,,,
1,35,2010-09-17 00:00:00,1841.9999999999995,actuals,,,
1,35,2010-09-24 00:00:00,2375.000000000001,actuals,,,
1,35,2010-10-01 00:00:00,1816.0,actuals,,,
1,35,2010-10-08 00:00:00,3287.0000000000023,actuals,,,
1,35,2010-10-15 00:00:00,1874.0,actuals,,,
1,35,2010-10-22 00:00:00,2312.0,actuals,,,
1,35,2010-10-29 00:00:00,2483.0000000000005,actuals,,,
1,35,2010-11-05 00:00:00,3199.0000000000027,actuals,,,
1,35,2010-11-12 00:00:00,2229.000000000001,actuals,,,
1,35,2010-11-19 00:00:00,2605.0000000000005,actuals,,,
1,35,2010-11-26 00:00:00,2870.0000000000014,actuals,,,
1,35,2010-12-03 00:00:00,3023.000000000002,actuals,,,
1,35,2010-12-10 00:00:00,2734.9999999999995,actuals,,,
1,35,2010-12-17 00:00:00,3669.999999999999,actuals,,,
1,35,2010-12-24 00:00:00,4279.0,actuals,,,
1,35,2010-12-31 00:00:00,1957.4999999999998,actuals,,,
1,35,2011-01-07 00:00:00,2029.7499999999995,actuals,,,
1,35,2011-01-14 00:00:00,1865.0000000000005,actuals,,,
1,35,2011-01-21 00:00:00,1828.5700000000006,actuals,,,
1,35,2011-01-28 00:00:00,1937.0000000000005,actuals,,,
1,35,2011-02-04 00:00:00,3111.9700000000025,actuals,,,
1,35,2011-02-11 00:00:00,3080.819999999998,actuals,,,
1,35,2011-02-18 00:00:00,2901.88,actuals,,,
1,35,2011-02-25 00:00:00,2338.8199999999997,actuals,,,
1,35,2011-03-04 00:00:00,2709.819999999999,actuals,,,
1,35,2011-03-11 00:00:00,2724.8500000000004,actuals,,,
1,35,2011-03-18 00:00:00,2936.439999999999,actuals,,,
1,35,2011-03-25 00:00:00,3231.4099999999985,actuals,,,
1,35,2011-04-01 00:00:00,2609.999999999999,actuals,,,
1,35,2011-04-08 00:00:00,2631.9399999999996,actuals,,,
1,35,2011-04-15 00:00:00,2859.0,actuals,,,
1,35,2011-04-22 00:00:00,3208.4999999999995,actuals,,,
1,35,2011-04-29 00:00:00,3630.999999999999,actuals,,,
1,35,2011-05-06 00:00:00,3533.940000000002,actuals,,,
1,35,2011-05-13 00:00:00,4089.999999999998,actuals,,,
1,35,2011-05-20 00:00:00,2928.8500000000004,actuals,,,
1,35,2011-05-27 00:00:00,2780.0000000000005,actuals,,,
1,35,2011-06-03 00:00:00,2335.9700000000007,actuals,,,
1,35,2011-06-10 00:00:00,2970.4000000000005,actuals,,,
1,35,2011-06-17 00:00:00,2035.5399999999997,actuals,,,
1,35,2011-06-24 00:00:00,2143.0,actuals,,,
1,35,2011-07-01 00:00:00,2535.58,actuals,,,
1,35,2011-07-08 00:00:00,2552.519999999999,actuals,,,
1,35,2011-07-15 00:00:00,2332.95,actuals,,,
1,35,2011-07-22 00:00:00,2523.9900000000007,actuals,,,
1,35,2011-07-29 00:00:00,1879.1300000000008,actuals,,,
1,35,2011-08-05 00:00:00,2590.309999999999,actuals,,,
1,35,2011-08-12 00:00:00,1806.7599999999995,actuals,,,
1,35,2011-08-19 00:00:00,2666.6800000000003,actuals,,,
1,35,2011-08-26 00:00:00,2285.8400000000006,actuals,,,
1,35,2011-09-02 00:00:00,2081.310000000001,actuals,,,
1,35,2011-09-09 00:00:00,2216.8899999999994,actuals,,,
1,35,2011-09-16 00:00:00,1771.6399999999999,actuals,,,
1,35,2011-09-23 00:00:00,2165.5899999999997,actuals,,,
1,35,2011-09-30 00:00:00,2210.4099999999994,actuals,,,
1,35,2011-10-07 00:00:00,1928.39,actuals,,,
1,35,2011-10-14 00:00:00,1953.3900000000008,actuals,,,
1,35,2011-10-21 00:00:00,2882.399999999999,actuals,,,
1,35,2011-10-28 00:00:00,2179.03,actuals,,,
1,35,2011-11-04 00:00:00,2848.9900000000007,actuals,,,
1,35,2011-11-11 00:00:00,2576.3399999999992,actuals,,,
1,35,2011-11-18 00:00:00,2635.810000000001,actuals,,,
1,35,2011-11-25 00:00:00,3126.989999999999,actuals,,,
1,35,2011-12-02 00:00:00,2450.12,actuals,,,
1,35,2011-12-09 00:00:00,3023.4100000000017,actuals,,,
1,35,2011-12-16 00:00:00,3045.0800000000013,actuals,,,
1,35,2011-12-23 00:00:00,3532.719999999997,actuals,,,
1,35,2011-12-30 00:00:00,2631.240000000001,actuals,,,
1,35,2012-01-06 00:00:00,2013.819999999999,actuals,,,
1,35,2012-01-13 00:00:00,2018.5000000000007,actuals,,,
1,35,2012-01-20 00:00:00,1852.4800000000005,actuals,,,
1,35,2012-01-27 00:00:00,1410.4900000000002,actuals,,,
1,35,2012-02-03 00:00:00,2571.7299999999996,actuals,,,
1,35,2012-02-10 00:00:00,3367.659999999999,actuals,,,
1,35,2012-02-17 00:00:00,2394.51,actuals,,,
1,35,2012-02-24 00:00:00,2557.9099999999994,actuals,,,
1,35,2012-03-02 00:00:00,2801.79,actuals,,,
1,35,2012-03-09 00:00:00,2268.2900000000004,actuals,,,
1,35,2012-03-16 00:00:00,2934.7400000000002,actuals,,,
1,35,2012-03-23 00:00:00,2513.1599999999994,actuals,,,
1,35,2012-03-30 00:00:00,3174.2400000000016,actuals,,,
1,35,2012-04-06 00:00:00,3737.7599999999993,actuals,,,
1,35,2012-04-13 00:00:00,3320.379999999999,actuals,,,
1,35,2012-04-20 00:00:00,2311.4100000000008,actuals,,,
1,35,2012-04-27 00:00:00,2578.9700000000003,actuals,,,
1,35,2012-05-04 00:00:00,2763.8299999999986,actuals,,,
1,35,2012-05-11 00:00:00,2768.219999999999,actuals,,,
1,35,2012-05-18 00:00:00,2818.63,actuals,,,
1,35,2012-05-25 00:00:00,2473.4700000000003,actuals,,,
1,35,2012-06-01 00:00:00,3356.380000000001,actuals,,,
1,35,2012-06-08 00:00:00,2727.510000000001,actuals,,,
1,35,2012-06-15 00:00:00,2686.179999999999,actuals,,,
1,35,2012-06-22 00:00:00,2293.3199999999997,actuals,,,
1,35,2012-06-29 00:00:00,2773.3799999999997,actuals,,,
1,35,2012-07-06 00:00:00,2531.919999999999,actuals,,,
1,35,2012-07-13 00:00:00,1874.7400000000005,actuals,,,
1,35,2012-07-20 00:00:00,2044.0100000000007,actuals,,,
1,35,2012-07-27 00:00:00,2118.1499999999996,actuals,,,
1,35,2012-08-03 00:00:00,2138.8799999999997,actuals,,,
1,35,2012-08-10 00:00:00,2018.5099999999998,actuals,,,
1,35,2012-08-17 00:00:00,1842.0800000000002,actuals,,,
1,35,2012-08-24 00:00:00,1894.9099999999999,actuals,,,
1,35,2012-08-31 00:00:00,1623.9199999999994,actuals,,,
1,35,2012-09-07 00:00:00,1578.5700000000004,actuals,,,
1,35,2012-09-14 00:00:00,1547.0700000000006,actuals,,,
1,35,2012-09-21 00:00:00,1341.8300000000004,actuals,,,
1,35,2012-09-28 00:00:00,1773.3200000000006,actuals,,,
1,35,2012-10-05 00:00:00,1658.09,actuals,,,
1,35,2012-10-12 00:00:00,2228.939999999999,actuals,,,
1,35,2012-10-19 00:00:00,1555.9300000000005,actuals,,,
1,35,2012-10-26 00:00:00,1459.4699999999998,actuals,,,
1,35,2012-11-02,2179.0,forecast,1611.0,2850.0,2021-04-01
1,35,2012-11-09,2419.0,forecast,1836.0,3266.0,2021-04-01
1,35,2012-11-16,2519.0,forecast,1862.0,3424.0,2021-04-01
1,35,2012-11-23,2445.0,forecast,1866.0,3296.0,2021-04-01
1,35,2012-11-30,2402.0,forecast,1803.0,3200.0,2021-04-01
1,35,2012-12-07,2580.0,forecast,1974.0,3431.0,2021-04-01
1,35,2012-12-14,2932.0,forecast,2189.0,3909.0,2021-04-01
1,35,2012-12-21,3080.0,forecast,2270.0,4078.0,2021-04-01
1,35,2012-12-28,2690.0,forecast,2022.0,3508.0,2021-04-01
1,35,2013-01-04,2047.0,forecast,1513.0,2724.0,2021-04-01
1,35,2013-01-11,1616.0,forecast,1197.0,2122.0,2021-04-01
1,35,2013-01-18,1541.0,forecast,1151.0,2061.0,2021-04-01
1,35,2013-01-25,1770.0,forecast,1298.0,2350.0,2021-04-01
1,36,2010-02-05 00:00:00,120.00000000000003,actuals,,,
1,36,2010-02-12 00:00:00,431.99999999999994,actuals,,,
1,36,2010-02-19 00:00:00,595.0000000000001,actuals,,,
1,36,2010-02-26 00:00:00,506.00000000000017,actuals,,,
1,36,2010-03-05 00:00:00,648.0000000000002,actuals,,,
1,36,2010-03-12 00:00:00,891.0000000000002,actuals,,,
1,36,2010-03-19 00:00:00,936.9999999999999,actuals,,,
1,36,2010-03-26 00:00:00,702.9999999999999,actuals,,,
1,36,2010-04-02 00:00:00,886.5000000000002,actuals,,,
1,36,2010-04-09 00:00:00,806.9999999999997,actuals,,,
1,36,2010-04-16 00:00:00,1144.1199999999997,actuals,,,
1,36,2010-04-23 00:00:00,433.5,actuals,,,
1,36,2010-04-30 00:00:00,1107.0000000000002,actuals,,,
1,36,2010-05-07 00:00:00,1455.4999999999995,actuals,,,
1,36,2010-05-14 00:00:00,2272.5,actuals,,,
1,36,2010-05-21 00:00:00,2989.4999999999977,actuals,,,
1,36,2010-05-28 00:00:00,3994.9999999999986,actuals,,,
1,36,2010-06-04 00:00:00,5849.999999999999,actuals,,,
1,36,2010-06-11 00:00:00,3033.499999999999,actuals,,,
1,36,2010-06-18 00:00:00,2730.499999999999,actuals,,,
1,36,2010-06-25 00:00:00,3015.500000000001,actuals,,,
1,36,2010-07-02 00:00:00,2806.9999999999995,actuals,,,
1,36,2010-07-09 00:00:00,2487.4999999999995,actuals,,,
1,36,2010-07-16 00:00:00,1810.5000000000002,actuals,,,
1,36,2010-07-23 00:00:00,1584.9999999999995,actuals,,,
1,36,2010-07-30 00:00:00,1266.5000000000005,actuals,,,
1,36,2010-08-06 00:00:00,1596.0000000000002,actuals,,,
1,36,2010-08-13 00:00:00,1144.0000000000005,actuals,,,
1,36,2010-08-20 00:00:00,638.5000000000001,actuals,,,
1,36,2010-08-27 00:00:00,606.4999999999999,actuals,,,
1,36,2010-09-03 00:00:00,590.9999999999999,actuals,,,
1,36,2010-09-10 00:00:00,357.0,actuals,,,
1,36,2010-09-17 00:00:00,204.00000000000006,actuals,,,
1,36,2010-09-24 00:00:00,252.00000000000003,actuals,,,
1,36,2010-10-01 00:00:00,141.99999999999994,actuals,,,
1,36,2010-10-08 00:00:00,153.00000000000006,actuals,,,
1,36,2010-10-15 00:00:00,297.00000000000006,actuals,,,
1,36,2010-10-22 00:00:00,301.0,actuals,,,
1,36,2010-10-29 00:00:00,500.99999999999983,actuals,,,
1,36,2010-11-05 00:00:00,1375.0,actuals,,,
1,36,2010-11-12 00:00:00,1222.0,actuals,,,
1,36,2010-11-19 00:00:00,1711.9999999999995,actuals,,,
1,36,2010-11-26 00:00:00,2294.999999999999,actuals,,,
1,36,2010-12-03 00:00:00,2188.0,actuals,,,
1,36,2010-12-10 00:00:00,2278.0,actuals,,,
1,36,2010-12-17 00:00:00,2802.0,actuals,,,
1,36,2010-12-24 00:00:00,3789.0000000000005,actuals,,,
1,36,2010-12-31 00:00:00,1025.9999999999995,actuals,,,
1,36,2011-01-07 00:00:00,785.9999999999999,actuals,,,
1,36,2011-01-14 00:00:00,1271.0000000000002,actuals,,,
1,36,2011-01-21 00:00:00,942.9999999999998,actuals,,,
1,36,2011-01-28 00:00:00,440.0,actuals,,,
1,36,2011-02-04 00:00:00,1860.5000000000002,actuals,,,
1,36,2011-02-11 00:00:00,503.50000000000017,actuals,,,
1,36,2011-02-18 00:00:00,64.50000000000003,actuals,,,
1,36,2011-02-25 00:00:00,80.49999999999999,actuals,,,
1,36,2011-03-04 00:00:00,412.00000000000017,actuals,,,
1,36,2011-03-11 00:00:00,695.0000000000002,actuals,,,
1,36,2011-03-18 00:00:00,1014.0,actuals,,,
1,36,2011-03-25 00:00:00,1444.0000000000005,actuals,,,
1,36,2011-04-01 00:00:00,891.0000000000002,actuals,,,
1,36,2011-04-08 00:00:00,797.0000000000002,actuals,,,
1,36,2011-04-15 00:00:00,1410.0000000000007,actuals,,,
1,36,2011-04-22 00:00:00,1146.0000000000005,actuals,,,
1,36,2011-04-29 00:00:00,975.9999999999995,actuals,,,
1,36,2011-05-06 00:00:00,1373.9999999999995,actuals,,,
1,36,2011-05-13 00:00:00,1698.9999999999993,actuals,,,
1,36,2011-05-20 00:00:00,1393.9999999999998,actuals,,,
1,36,2011-05-27 00:00:00,2963.9999999999986,actuals,,,
1,36,2011-06-03 00:00:00,5630.999999999995,actuals,,,
1,36,2011-06-10 00:00:00,3410.999999999998,actuals,,,
1,36,2011-06-17 00:00:00,3556.9999999999995,actuals,,,
1,36,2011-06-24 00:00:00,3425.9999999999973,actuals,,,
1,36,2011-07-01 00:00:00,3066.000000000002,actuals,,,
1,36,2011-07-08 00:00:00,2611.0000000000005,actuals,,,
1,36,2011-07-15 00:00:00,964.0000000000002,actuals,,,
1,36,2011-07-22 00:00:00,1070.0,actuals,,,
1,36,2011-07-29 00:00:00,718.0000000000002,actuals,,,
1,36,2011-08-05 00:00:00,797.0000000000002,actuals,,,
1,36,2011-08-12 00:00:00,423.0,actuals,,,
1,36,2011-08-19 00:00:00,457.75999999999993,actuals,,,
1,36,2011-08-26 00:00:00,394.5799999999999,actuals,,,
1,36,2011-09-02 00:00:00,411.61,actuals,,,
1,36,2011-09-09 00:00:00,804.2199999999999,actuals,,,
1,36,2011-09-16 00:00:00,493.4299999999998,actuals,,,
1,36,2011-09-23 00:00:00,511.28000000000014,actuals,,,
1,36,2011-09-30 00:00:00,558.4000000000002,actuals,,,
1,36,2011-10-07 00:00:00,878.8599999999998,actuals,,,
1,36,2011-10-14 00:00:00,765.1299999999998,actuals,,,
1,36,2011-10-21 00:00:00,1010.8599999999997,actuals,,,
1,36,2011-10-28 00:00:00,1300.9099999999999,actuals,,,
1,36,2011-11-04 00:00:00,1840.2799999999997,actuals,,,
1,36,2011-11-11 00:00:00,1485.9100000000005,actuals,,,
1,36,2011-11-18 00:00:00,1078.92,actuals,,,
1,36,2011-11-25 00:00:00,1526.3499999999997,actuals,,,
1,36,2011-12-02 00:00:00,1710.0500000000006,actuals,,,
1,36,2011-12-09 00:00:00,3169.239999999997,actuals,,,
1,36,2011-12-16 00:00:00,2523.5300000000007,actuals,,,
1,36,2011-12-23 00:00:00,4298.539999999998,actuals,,,
1,36,2011-12-30 00:00:00,2656.7799999999997,actuals,,,
1,36,2012-01-06 00:00:00,949.9500000000002,actuals,,,
1,36,2012-01-13 00:00:00,792.1000000000001,actuals,,,
1,36,2012-01-20 00:00:00,586.4900000000002,actuals,,,
1,36,2012-01-27 00:00:00,507.3400000000001,actuals,,,
1,36,2012-02-03 00:00:00,1271.6600000000003,actuals,,,
1,36,2012-02-10 00:00:00,3024.820000000001,actuals,,,
1,36,2012-02-17 00:00:00,2101.8399999999992,actuals,,,
1,36,2012-02-24 00:00:00,909.9600000000002,actuals,,,
1,36,2012-03-02 00:00:00,796.9699999999999,actuals,,,
1,36,2012-03-09 00:00:00,1106.0299999999997,actuals,,,
1,36,2012-03-16 00:00:00,1391.0000000000005,actuals,,,
1,36,2012-03-23 00:00:00,1369.0000000000005,actuals,,,
1,36,2012-03-30 00:00:00,2154.9999999999995,actuals,,,
1,36,2012-04-06 00:00:00,1768.9999999999998,actuals,,,
1,36,2012-04-13 00:00:00,1618.0000000000005,actuals,,,
1,36,2012-04-20 00:00:00,1122.9999999999998,actuals,,,
1,36,2012-04-27 00:00:00,1454.0000000000007,actuals,,,
1,36,2012-05-04 00:00:00,1945.9999999999995,actuals,,,
1,36,2012-05-11 00:00:00,1831.9999999999995,actuals,,,
1,36,2012-05-18 00:00:00,2390.2399999999993,actuals,,,
1,36,2012-05-25 00:00:00,4031.999999999997,actuals,,,
1,36,2012-06-01 00:00:00,4401.000000000001,actuals,,,
1,36,2012-06-08 00:00:00,2417.0,actuals,,,
1,36,2012-06-15 00:00:00,2697.0,actuals,,,
1,36,2012-06-22 00:00:00,2511.9999999999995,actuals,,,
1,36,2012-06-29 00:00:00,2977.999999999999,actuals,,,
1,36,2012-07-06 00:00:00,4021.999999999997,actuals,,,
1,36,2012-07-13 00:00:00,1128.9999999999995,actuals,,,
1,36,2012-07-20 00:00:00,1617.03,actuals,,,
1,36,2012-07-27 00:00:00,1209.9999999999995,actuals,,,
1,36,2012-08-03 00:00:00,1360.9999999999998,actuals,,,
1,36,2012-08-10 00:00:00,881.0000000000001,actuals,,,
1,36,2012-08-17 00:00:00,443.99999999999994,actuals,,,
1,36,2012-08-24 00:00:00,384.92000000000013,actuals,,,
1,36,2012-08-31 00:00:00,431.95999999999987,actuals,,,
1,36,2012-09-07 00:00:00,476.73999999999984,actuals,,,
1,36,2012-09-14 00:00:00,310.5499999999999,actuals,,,
1,36,2012-09-21 00:00:00,408.03,actuals,,,
1,36,2012-09-28 00:00:00,277.36999999999995,actuals,,,
1,36,2012-10-05 00:00:00,1040.6599999999996,actuals,,,
1,36,2012-10-12 00:00:00,1584.0999999999995,actuals,,,
1,36,2012-10-19 00:00:00,536.75,actuals,,,
1,36,2012-10-26 00:00:00,1156.3400000000001,actuals,,,
1,36,2012-11-02,1409.0,forecast,603.0,3471.0,2021-04-01
1,36,2012-11-09,1810.0,forecast,720.0,4359.0,2021-04-01
1,36,2012-11-16,2234.0,forecast,925.0,5391.0,2021-04-01
1,36,2012-11-23,2494.0,forecast,1129.0,5917.0,2021-04-01
1,36,2012-11-30,2680.0,forecast,1060.0,6288.0,2021-04-01
1,36,2012-12-07,3164.0,forecast,1296.0,7398.0,2021-04-01
1,36,2012-12-14,4092.0,forecast,1794.0,10662.0,2021-04-01
1,36,2012-12-21,4645.0,forecast,1718.0,10954.0,2021-04-01
1,36,2012-12-28,3619.0,forecast,1483.0,8439.0,2021-04-01
1,36,2013-01-04,1995.0,forecast,753.0,4862.0,2021-04-01
1,36,2013-01-11,1104.0,forecast,482.0,2658.0,2021-04-01
1,36,2013-01-18,878.0,forecast,357.0,2118.0,2021-04-01
1,36,2013-01-25,1012.0,forecast,410.0,2637.0,2021-04-01
1,37,2010-02-05 00:00:00,3438.160000000002,actuals,,,
1,37,2010-02-12 00:00:00,3450.68,actuals,,,
1,37,2010-02-19 00:00:00,3203.31,actuals,,,
1,37,2010-02-26 00:00:00,2474.9899999999993,actuals,,,
1,37,2010-03-05 00:00:00,3647.820000000003,actuals,,,
1,37,2010-03-12 00:00:00,3053.1300000000024,actuals,,,
1,37,2010-03-19 00:00:00,2915.899999999999,actuals,,,
1,37,2010-03-26 00:00:00,2440.16,actuals,,,
1,37,2010-04-02 00:00:00,2973.38,actuals,,,
1,37,2010-04-09 00:00:00,2573.419999999999,actuals,,,
1,37,2010-04-16 00:00:00,2800.67,actuals,,,
1,37,2010-04-23 00:00:00,2783.9299999999994,actuals,,,
1,37,2010-04-30 00:00:00,3083.1100000000006,actuals,,,
1,37,2010-05-07 00:00:00,3529.849999999997,actuals,,,
1,37,2010-05-14 00:00:00,2630.47,actuals,,,
1,37,2010-05-21 00:00:00,2362.3599999999997,actuals,,,
1,37,2010-05-28 00:00:00,2625.060000000001,actuals,,,
1,37,2010-06-04 00:00:00,3145.7699999999973,actuals,,,
1,37,2010-06-11 00:00:00,2997.2399999999993,actuals,,,
1,37,2010-06-18 00:00:00,2996.709999999998,actuals,,,
1,37,2010-06-25 00:00:00,3228.8699999999976,actuals,,,
1,37,2010-07-02 00:00:00,2939.0,actuals,,,
1,37,2010-07-09 00:00:00,3338.149999999998,actuals,,,
1,37,2010-07-16 00:00:00,3032.209999999998,actuals,,,
1,37,2010-07-23 00:00:00,2764.1200000000003,actuals,,,
1,37,2010-07-30 00:00:00,2819.4800000000005,actuals,,,
1,37,2010-08-06 00:00:00,2846.2700000000004,actuals,,,
1,37,2010-08-13 00:00:00,2750.34,actuals,,,
1,37,2010-08-20 00:00:00,3231.2500000000023,actuals,,,
1,37,2010-08-27 00:00:00,2805.4900000000002,actuals,,,
1,37,2010-09-03 00:00:00,3198.279999999999,actuals,,,
1,37,2010-09-10 00:00:00,2939.9799999999996,actuals,,,
1,37,2010-09-17 00:00:00,2549.9599999999996,actuals,,,
1,37,2010-09-24 00:00:00,2828.7599999999993,actuals,,,
1,37,2010-10-01 00:00:00,3030.4299999999985,actuals,,,
1,37,2010-10-08 00:00:00,3204.579999999999,actuals,,,
1,37,2010-10-15 00:00:00,3217.799999999999,actuals,,,
1,37,2010-10-22 00:00:00,2696.819999999999,actuals,,,
1,37,2010-10-29 00:00:00,2388.9100000000008,actuals,,,
1,37,2010-11-05 00:00:00,2871.57,actuals,,,
1,37,2010-11-12 00:00:00,2488.360000000001,actuals,,,
1,37,2010-11-19 00:00:00,2543.8000000000006,actuals,,,
1,37,2010-11-26 00:00:00,2827.2499999999986,actuals,,,
1,37,2010-12-03 00:00:00,2475.5999999999995,actuals,,,
1,37,2010-12-10 00:00:00,2334.4899999999993,actuals,,,
1,37,2010-12-17 00:00:00,2430.1599999999994,actuals,,,
1,37,2010-12-24 00:00:00,2481.1899999999996,actuals,,,
1,37,2010-12-31 00:00:00,2681.7100000000005,actuals,,,
1,37,2011-01-07 00:00:00,2279.17,actuals,,,
1,37,2011-01-14 00:00:00,1981.4199999999994,actuals,,,
1,37,2011-01-21 00:00:00,2346.57,actuals,,,
1,37,2011-01-28 00:00:00,2528.969999999999,actuals,,,
1,37,2011-02-04 00:00:00,3784.3900000000003,actuals,,,
1,37,2011-02-11 00:00:00,3672.7800000000007,actuals,,,
1,37,2011-02-18 00:00:00,3816.8200000000024,actuals,,,
1,37,2011-02-25 00:00:00,2885.4699999999984,actuals,,,
